pre,post,weight
39281,57850,1
39281,58807,1
39281,59269,2
39281,62835,2
39281,69404,1
39281,87956,16
39281,113085,4
39281,513795,7
39281,517234,2
39281,530850,1
39333,10074,1
39333,10082,19
39333,10091,7
39333,10109,1
39333,10115,10
39333,10217,1
39333,10230,3
39333,10245,1
39333,10273,8
39333,10388,2
39333,10494,2
39333,10580,13
39333,10588,4
39333,10635,1
39333,10712,1
39333,10820,1
39333,10879,1
39333,10930,31
39333,11116,29
39333,11133,15
39333,11177,9
39333,11311,8
39333,11649,6
39333,11708,1
39333,11720,1
39333,11791,8
39333,11854,2
39333,11964,1
39333,12074,1
39333,12281,1
39333,12434,13
39333,12442,1
39333,12560,4
39333,12628,5
39333,13131,2
39333,13337,1
39333,13365,6
39333,13523,1
39333,13798,9
39333,14103,2
39333,14350,2
39333,14782,1
39333,16297,2
39333,16767,1
39333,17604,4
39333,17851,3
39333,18187,1
39333,18990,1
39333,19020,1
39333,19223,10
39333,20136,2
39333,20291,1
39333,20751,5
39333,21033,1
39333,21301,1
39333,21464,11
39333,21591,1
39333,22621,4
39333,23399,1
39333,23504,4
39333,23680,6
39333,23695,10
39333,23789,1
39333,23952,2
39333,24136,1
39333,24829,1
39333,25740,1
39333,25746,1
39333,26255,3
39333,26256,2
39333,27690,1
39333,28972,1
39333,29214,2
39333,30029,16
39333,32283,1
39333,33033,1
39333,36117,9
39333,37464,1
39333,41288,1
39333,44515,1
39333,46508,1
39333,46570,10
39333,49959,1
39333,55986,1
39333,56590,2
39333,58186,7
39333,65272,1
39333,66610,1
39333,67624,1
39333,102413,1
39333,152930,3
39333,513127,2
39333,513129,1
39333,513651,1
39333,514378,2
39333,515275,1
39333,516522,1
39333,517519,1
39333,518363,9
39333,519914,1
39333,520020,16
39333,520146,1
39333,521126,5
39333,521693,1
39333,521736,1
39333,522344,1
39333,523561,22
39333,523998,63
39333,524123,3
39333,524375,2
39333,525452,6
39333,526827,6
39333,555705,3
39335,10964,21
39335,11231,6
39335,11708,1
39335,11896,2
39335,12230,1
39335,12293,2
39335,12589,4
39335,12675,12
39335,12757,3
39335,12806,6
39335,12807,3
39335,12808,3
39335,12819,29
39335,12900,1
39335,13118,1
39335,13228,8
39335,13510,2
39335,13799,15
39335,14011,6
39335,14125,6
39335,14157,1
39335,14715,2
39335,15277,1
39335,15500,6
39335,15567,14
39335,15646,1
39335,15926,39
39335,15982,1
39335,16037,1
39335,16049,4
39335,16181,88
39335,16222,7
39335,17428,2
39335,19846,2
39335,19874,5
39335,20178,1
39335,31451,54
39335,33053,4
39335,41226,1
39335,41883,1
39335,49856,68
39335,50622,2
39335,67373,1
39335,69958,1
39335,143601,11
39335,513146,1
39335,513411,64
39335,514345,8
39335,514644,2
39335,514753,5
39335,516285,2
39335,567143,1
39335,919942,12
39513,10038,3
39513,10082,1
39513,10100,3
39513,10184,1
39513,10241,2
39513,10283,12
39513,10297,1
39513,10325,15
39513,10432,1
39513,10601,1
39513,10957,1
39513,11133,2
39513,11630,15
39513,11677,12
39513,11826,2
39513,12041,4
39513,12215,1
39513,12798,2
39513,12984,2
39513,12990,6
39513,13264,1
39513,13959,4
39513,14036,4
39513,14411,2
39513,16870,6
39513,18687,11
39513,19572,1
39513,21190,2
39513,23399,3
39513,24208,1
39513,24687,4
39513,25839,1
39513,26560,2
39513,29315,1
39513,30398,2
39513,30710,3
39513,31941,1
39513,33865,1
39513,33885,1
39513,34450,1
39513,34931,1
39513,35321,1
39513,35534,3
39513,36795,1
39513,36832,4
39513,37103,1
39513,37503,3
39513,38017,1
39513,39281,1
39513,40800,3
39513,42475,1
39513,43534,1
39513,45466,1
39513,45897,1
39513,46718,1
39513,47907,1
39513,47933,3
39513,49381,3
39513,59269,1
39513,87956,7
39513,91189,3
39513,113085,2
39513,202892,2
39513,513795,5
39513,517234,3
39513,530850,2
39542,10038,4
39542,10137,17
39542,10230,1
39542,10297,1
39542,10388,4
39542,10601,1
39542,10820,8
39542,10983,1
39542,10988,1
39542,11632,17
39542,11833,1
39542,11964,3
39542,12120,21
39542,12326,23
39542,12507,1
39542,12508,1
39542,12681,2
39542,12903,1
39542,13244,1
39542,13495,6
39542,13655,2
39542,13693,14
39542,13872,1
39542,13890,1
39542,14230,3
39542,14407,1
39542,14786,1
39542,14935,2
39542,15173,23
39542,15208,1
39542,15239,13
39542,15329,2
39542,15362,30
39542,15955,8
39542,16302,2
39542,16575,1
39542,16857,2
39542,17469,23
39542,17726,8
39542,18066,4
39542,18974,1
39542,18987,1
39542,18990,1
39542,19085,1
39542,19109,3
39542,19128,2
39542,19417,1
39542,19463,4
39542,19705,3
39542,19756,28
39542,19894,4
39542,19948,1
39542,20255,3
39542,20392,3
39542,21137,1
39542,21190,22
39542,21433,4
39542,21568,1
39542,22781,1
39542,23017,4
39542,23043,1
39542,23752,3
39542,24060,5
39542,24410,2
39542,25037,3
39542,25789,1
39542,26993,2
39542,27072,1
39542,27870,1
39542,28236,1
39542,29483,1
39542,29531,1
39542,30455,4
39542,33519,1
39542,36494,1
39542,46447,1
39542,61909,2
39542,202892,4
39542,227289,1
39542,512824,3
39542,519297,4
39542,519904,1
39542,519914,3
39542,519917,1
39542,523632,6
39542,526918,3
39542,530190,1
39542,531985,5
39542,922722,5
39620,10001,21
39620,10283,35
39620,10297,3
39620,10432,2
39620,10584,20
39620,10601,1
39620,10867,2
39620,10887,2
39620,10923,48
39620,10995,3
39620,11017,1
39620,11133,3
39620,11137,9
39620,11250,1
39620,11367,1
39620,11405,2
39620,11677,33
39620,11727,7
39620,11826,15
39620,11883,4
39620,12041,9
39620,12326,4
39620,12444,6
39620,12507,3
39620,12628,7
39620,12870,12
39620,12951,47
39620,13111,6
39620,13122,14
39620,13648,3
39620,14112,8
39620,14465,1
39620,14786,2
39620,15173,11
39620,15665,1
39620,16659,90
39620,17469,1
39620,18127,3
39620,18672,2
39620,18929,2
39620,19034,2
39620,19146,2
39620,19229,1
39620,19420,1
39620,19463,3
39620,19608,2
39620,19842,2
39620,20047,2
39620,20103,1
39620,20162,6
39620,20182,2
39620,20269,1
39620,20471,2
39620,20535,4
39620,20749,1
39620,21045,3
39620,21562,1
39620,21769,1
39620,21808,8
39620,21862,1
39620,21899,1
39620,22218,1
39620,22261,2
39620,22677,2
39620,23112,8
39620,23497,5
39620,23590,4
39620,23878,4
39620,23929,1
39620,24118,1
39620,24187,3
39620,24268,4
39620,24401,2
39620,25253,3
39620,25497,1
39620,25511,1
39620,25636,2
39620,26147,1
39620,26393,6
39620,27471,1
39620,27566,4
39620,28003,2
39620,28741,8
39620,28871,3
39620,29014,3
39620,29183,5
39620,29216,1
39620,29287,6
39620,29391,6
39620,29598,6
39620,29873,8
39620,29986,2
39620,30041,2
39620,30207,4
39620,30480,2
39620,30803,6
39620,30883,5
39620,30938,9
39620,31964,1
39620,31988,6
39620,33185,3
39620,33396,2
39620,33439,5
39620,33474,2
39620,33694,1
39620,34110,6
39620,34372,1
39620,34681,2
39620,35632,4
39620,35680,1
39620,35889,2
39620,37431,1
39620,37613,9
39620,37925,5
39620,38065,1
39620,38542,3
39620,50287,9
39620,52559,1
39620,76637,1
39620,202892,3
39620,523921,11
39620,534040,3
40046,10165,8
40046,10557,6
40046,10864,3
40046,11160,2
40046,11200,19
40046,11710,15
40046,11896,11
40046,11941,1
40046,12230,1
40046,12299,4
40046,12377,25
40046,12402,4
40046,12589,5
40046,12600,2
40046,12675,2
40046,12777,1
40046,12842,6
40046,12900,1
40046,12992,4
40046,12999,1
40046,13115,21
40046,13228,6
40046,13258,41
40046,14011,41
40046,14117,2
40046,14643,1
40046,14708,1
40046,14912,45
40046,15382,43
40046,15707,3
40046,15903,1
40046,16519,1
40046,16794,1
40046,16907,24
40046,17099,2
40046,17183,2
40046,17823,5
40046,17937,2
40046,18585,2
40046,28381,1
40046,28674,2
40046,31451,3
40046,33053,4
40046,33468,4
40046,40206,1
40046,45834,11
40046,46337,1
40046,85395,1
40046,112641,1
40046,246432,1
40046,253648,1
40046,512266,12
40046,512516,16
40046,513685,3
40046,514410,2
40046,516285,1
40046,518309,5
40046,521748,11
40046,522757,1
40046,522841,1
40046,523632,1
40046,523836,5
40046,530561,2
40046,534896,2
40046,456631823,1
40105,10030,4
40105,10100,1
40105,10173,15
40105,10417,4
40105,10667,5
40105,10780,2
40105,11219,2
40105,11720,5
40105,12156,3
40105,12275,8
40105,13534,1
40105,13959,3
40105,17066,1
40105,18116,10
40105,18739,1
40105,18842,1
40105,22620,3
40105,25193,1
40105,28279,1
40105,29319,1
40105,29469,1
40105,30511,13
40105,31301,3
40105,34538,1
40105,34570,1
40105,36286,1
40105,37903,7
40105,37963,1
40105,40378,1
40105,48608,3
40105,51695,1
40105,59586,3
40105,60450,4
40105,63314,1
40105,63625,2
40105,64805,2
40105,67975,1
40105,68133,1
40105,78501,1
40105,80160,5
40105,111787,1
40105,113085,2
40105,512159,4
40105,512673,4
40105,513999,6
40105,514252,6
40105,519975,1
40105,520409,1
40105,521693,1
40105,524375,3
40105,524756,1
40105,525266,9
40105,529200,9
40105,529652,1
40105,531848,2
40105,570458,3
40105,580966,2
40206,11131,1
40206,11200,8
40206,12113,2
40206,12377,3
40206,12589,20
40206,12716,2
40206,12804,5
40206,12992,2
40206,12999,2
40206,13258,23
40206,13319,2
40206,13491,12
40206,14009,1
40206,14117,1
40206,14643,5
40206,15242,3
40206,15320,1
40206,15335,4
40206,15382,26
40206,15534,2
40206,15657,1
40206,15707,3
40206,16183,2
40206,16907,1
40206,16945,1
40206,16951,2
40206,17109,2
40206,17129,1
40206,17183,1
40206,19562,1
40206,19846,1
40206,21105,4
40206,21183,1
40206,22603,1
40206,24776,6
40206,42028,1
40206,44216,27
40206,46337,15
40206,60241,11
40206,65021,7
40206,72881,64
40206,86931,2
40206,109574,1
40206,112641,6
40206,451940,2
40206,511814,2
40206,512266,1
40206,512516,1
40206,512914,14
40206,514188,8
40206,514396,2
40206,517889,9
40206,520888,3
40206,521748,3
40206,522757,2
40206,534896,5
40206,901926,13
40206,917934,2
40206,274780241,3
40220,10030,3
40220,10070,36
40220,10109,1
40220,10148,2
40220,10502,5
40220,10528,2
40220,11219,2
40220,11300,4
40220,11370,22
40220,11943,2
40220,12032,1
40220,12130,10
40220,12391,2
40220,12458,4
40220,14373,3
40220,15198,6
40220,15876,2
40220,17837,6
40220,19659,12
40220,20255,1
40220,20378,1
40220,21744,9
40220,21835,2
40220,22259,2
40220,22339,1
40220,23148,4
40220,23741,1
40220,23775,1
40220,23835,4
40220,23852,4
40220,25003,8
40220,25817,1
40220,26256,2
40220,27730,5
40220,27915,5
40220,28082,1
40220,28904,2
40220,30707,21
40220,31801,2
40220,32493,2
40220,32657,7
40220,33416,3
40220,37896,1
40220,38020,4
40220,40815,9
40220,45579,7
40220,89545,4
40220,102413,2
40220,121558,2
40220,516361,3
40220,516362,3
40220,516363,1
40220,520903,3
40220,522348,5
40220,522472,14
40220,524005,1
40220,527684,11
40378,10030,12
40378,10100,1
40378,10147,1
40378,10172,1
40378,10173,7
40378,10417,7
40378,10667,9
40378,10780,6
40378,11219,1
40378,11300,1
40378,11720,6
40378,11943,1
40378,12156,8
40378,12275,6
40378,13959,2
40378,16775,1
40378,17066,6
40378,18116,10
40378,18842,1
40378,20509,3
40378,22620,8
40378,23001,3
40378,25193,1
40378,28279,1
40378,30436,1
40378,30511,10
40378,33037,1
40378,34538,1
40378,34803,2
40378,36184,1
40378,36311,1
40378,37009,1
40378,37903,3
40378,40105,1
40378,42411,2
40378,43886,1
40378,52810,1
40378,59586,1
40378,63314,4
40378,63625,2
40378,66510,1
40378,67975,3
40378,68133,7
40378,69677,1
40378,70691,1
40378,73812,1
40378,78501,3
40378,80160,2
40378,88051,4
40378,113085,3
40378,125938,4
40378,126711,1
40378,512159,4
40378,512673,1
40378,514252,5
40378,514293,10
40378,515538,2
40378,517372,2
40378,521693,4
40378,522472,5
40378,524375,2
40378,524756,4
40378,525266,2
40378,529200,6
40378,531848,1
40378,557990,2
40378,570458,2
40463,10163,5
40463,10310,2
40463,10506,92
40463,10563,1
40463,10592,3
40463,10643,3
40463,10703,5
40463,10775,2
40463,10881,1
40463,10976,1
40463,11097,7
40463,11127,1
40463,11179,27
40463,11844,1
40463,11968,1
40463,12035,3
40463,12036,3
40463,12128,3
40463,12144,3
40463,12230,1
40463,12256,1
40463,12319,1
40463,12364,1
40463,12422,1
40463,12484,11
40463,12806,2
40463,12808,1
40463,12821,1
40463,12886,1
40463,12991,1
40463,13048,1
40463,13381,1
40463,13630,1
40463,13803,1
40463,13961,4
40463,14178,2
40463,14451,4
40463,14593,4
40463,14701,1
40463,14734,1
40463,14745,2
40463,14932,1
40463,15254,6
40463,15285,2
40463,15286,1
40463,15450,16
40463,15734,1
40463,15869,3
40463,16397,2
40463,16595,2
40463,17502,1
40463,17626,1
40463,17768,1
40463,18218,1
40463,19576,1
40463,19906,1
40463,21828,2
40463,26519,2
40463,26764,3
40463,28181,8
40463,28473,2
40463,31789,1
40463,32092,2
40463,43765,2
40463,46013,2
40463,53553,1
40463,53901,10
40463,58277,3
40463,64484,1
40463,66284,1
40463,89002,2
40463,91846,1
40463,129624,2
40463,146314,3
40463,146880,1
40463,149384,2
40463,156079,1
40463,157030,2
40463,157398,2
40463,160114,1
40463,162166,3
40463,163239,1
40463,166816,2
40463,176139,2
40463,178033,3
40463,183009,1
40463,183993,2
40463,511989,1
40463,512614,34
40463,512730,1
40463,513411,6
40463,513487,1
40463,514297,3
40463,514333,1
40463,514753,5
40463,516890,1
40463,519387,2
40463,519626,2
40463,519659,4
40463,519661,3
40463,520671,1
40463,521222,2
40463,521297,25
40463,521727,3
40463,523039,32
40463,523590,18
40463,523679,18
40463,524254,8
40463,524426,26
40463,524606,2
40463,524608,1
40463,524800,1
40463,533044,3
40463,536488,1
40463,555270,4
40463,555296,2
40463,555304,1
40463,556359,6
40463,556512,7
40463,556838,1
40463,557640,3
40463,205095020,1
40622,10506,9
40622,10553,4
40622,11582,2
40622,11909,5
40622,11941,1
40622,12258,1
40622,12498,1
40622,12664,5
40622,12804,76
40622,13146,14
40622,13167,3
40622,13297,9
40622,13313,1
40622,13319,31
40622,13460,1
40622,14475,1
40622,14701,2
40622,14773,2
40622,14955,3
40622,15146,1
40622,15242,1
40622,15611,1
40622,15903,4
40622,16151,1
40622,16186,1
40622,16397,1
40622,16463,5
40622,16714,1
40622,17396,1
40622,19296,14
40622,21670,41
40622,26276,1
40622,37111,23
40622,41233,3
40622,50903,17
40622,55426,2
40622,58896,23
40622,101002,22
40622,512730,2
40622,512877,33
40622,513609,3
40622,518776,1
40622,523518,2
40622,523723,38
40622,523836,4
40622,524406,2
40622,533971,19
40622,533975,1
40622,555304,2
40622,556023,5
40622,578575,1
40800,10038,7
40800,10252,1
40800,10283,14
40800,10325,3
40800,11133,3
40800,11579,2
40800,11630,14
40800,11677,7
40800,11727,1
40800,11826,5
40800,11887,6
40800,12041,10
40800,12798,2
40800,12984,1
40800,12990,2
40800,13959,2
40800,14036,5
40800,14411,1
40800,14683,4
40800,16870,3
40800,17266,1
40800,18687,12
40800,19572,2
40800,23399,1
40800,24545,3
40800,24687,3
40800,25839,6
40800,27709,1
40800,28204,2
40800,28862,1
40800,30134,1
40800,30398,5
40800,30440,3
40800,30714,1
40800,32661,2
40800,34450,1
40800,35825,2
40800,36832,2
40800,37485,1
40800,37926,1
40800,37941,1
40800,38148,2
40800,38360,2
40800,41222,2
40800,43668,1
40800,44281,1
40800,45897,1
40800,46033,1
40800,50736,1
40800,59269,2
40800,63399,1
40800,69404,1
40800,87956,6
40800,113085,1
40800,513795,4
40800,517234,1
40800,530850,3
40811,10010,17
40811,10017,2
40811,10091,5
40811,10145,21
40811,10147,2
40811,10173,6
40811,10228,7
40811,10244,2
40811,10361,9
40811,10417,32
40811,10448,2
40811,10580,1
40811,10609,1
40811,10641,1
40811,10780,4
40811,10783,2
40811,10992,3
40811,11018,5
40811,11118,2
40811,11191,3
40811,11252,6
40811,11472,3
40811,11677,1
40811,11697,6
40811,11826,4
40811,11895,2
40811,12275,24
40811,12427,63
40811,13132,1
40811,13726,1
40811,14102,4
40811,15018,2
40811,16904,1
40811,17059,3
40811,17544,1
40811,17608,3
40811,17774,1
40811,17775,4
40811,17990,3
40811,18739,1
40811,18900,6
40811,19658,7
40811,19787,2
40811,19830,1
40811,19911,3
40811,20329,3
40811,20799,1
40811,21301,4
40811,22253,2
40811,23247,2
40811,23349,5
40811,23550,3
40811,23665,2
40811,23919,2
40811,24308,1
40811,24410,1
40811,24568,2
40811,25027,2
40811,25136,2
40811,25209,4
40811,25286,3
40811,25524,3
40811,26416,3
40811,26528,5
40811,27023,2
40811,27355,10
40811,27399,2
40811,27716,4
40811,27796,3
40811,28011,6
40811,28188,4
40811,29319,1
40811,29702,5
40811,29753,5
40811,29815,1
40811,29955,5
40811,30194,4
40811,30895,3
40811,31105,8
40811,31563,3
40811,32237,3
40811,32737,4
40811,33303,8
40811,33965,4
40811,34051,2
40811,34407,4
40811,34655,4
40811,35294,1
40811,40841,2
40811,41097,11
40811,95241,1
40811,112292,3
40811,129687,2
40811,134521,3
40811,515971,1
40811,517079,2
40811,517819,1
40811,518731,1
40811,519392,1
40811,520764,3
40811,521115,1
40811,521764,1
40811,523564,48
40811,524366,3
40811,525844,4
40811,526032,7
40811,529811,1
40811,531898,8
40811,533895,9
40811,536444,8
40811,555383,1
40811,588414,8
40815,10070,2
40815,10109,1
40815,10148,3
40815,10167,1
40815,10502,4
40815,11370,7
40815,12130,5
40815,12458,1
40815,14368,1
40815,15198,3
40815,19350,1
40815,19659,16
40815,21744,2
40815,21835,6
40815,23835,4
40815,25003,9
40815,30707,2
40815,32657,15
40815,33416,5
40815,37896,7
40815,38020,5
40815,40220,20
40815,45579,7
40815,48608,1
40815,49807,3
40815,89545,5
40815,121558,4
40815,522472,4
40815,527684,8
40841,10010,23
40841,10091,3
40841,10145,12
40841,10147,6
40841,10173,8
40841,10228,13
40841,10263,1
40841,10361,17
40841,10417,16
40841,10448,5
40841,10609,7
40841,10780,3
40841,10992,3
40841,10995,2
40841,11018,1
40841,11187,3
40841,11191,3
40841,11252,3
40841,11498,2
40841,11507,2
40841,11677,1
40841,11697,15
40841,11895,1
40841,12275,13
40841,12427,40
40841,13132,1
40841,13726,5
40841,13764,2
40841,14030,2
40841,14102,4
40841,14888,2
40841,16475,3
40841,16904,2
40841,17270,2
40841,17774,3
40841,17775,1
40841,17880,2
40841,17990,2
40841,18432,2
40841,18739,1
40841,18936,2
40841,19658,1
40841,19911,6
40841,20240,2
40841,20799,1
40841,21299,1
40841,22253,3
40841,22557,3
40841,22620,2
40841,23247,3
40841,23665,7
40841,24308,2
40841,24410,4
40841,24605,5
40841,24840,2
40841,25027,6
40841,25136,1
40841,25209,6
40841,25286,3
40841,25524,5
40841,25575,2
40841,26416,1
40841,26528,1
40841,27023,3
40841,27355,1
40841,27399,4
40841,27716,3
40841,27796,8
40841,28011,3
40841,29319,2
40841,29753,3
40841,29815,4
40841,30512,3
40841,30893,2
40841,30895,5
40841,31105,3
40841,31301,2
40841,32223,2
40841,32237,1
40841,32737,5
40841,33303,8
40841,33406,7
40841,33965,2
40841,34407,1
40841,35294,1
40841,40811,1
40841,41097,4
40841,111787,1
40841,111903,3
40841,129687,10
40841,134521,3
40841,514481,1
40841,514670,1
40841,517078,2
40841,517079,4
40841,517819,1
40841,518731,1
40841,520764,3
40841,520792,1
40841,521115,6
40841,521627,5
40841,523512,1
40841,523564,50
40841,525844,2
40841,526031,1
40841,526032,1
40841,527690,3
40841,531014,2
40841,531898,18
40841,555383,2
40841,570458,3
41023,10032,1
41023,10135,1
41023,10159,1
41023,10163,95
41023,10310,1
41023,10313,3
41023,10471,1
41023,10563,2
41023,10623,1
41023,10643,4
41023,10662,3
41023,10849,1
41023,10964,2
41023,11097,3
41023,11127,4
41023,11179,5
41023,11241,1
41023,11304,10
41023,11484,3
41023,11743,5
41023,11935,3
41023,12036,1
41023,12128,2
41023,12256,2
41023,12319,1
41023,12393,1
41023,12422,53
41023,12470,1
41023,12807,13
41023,12886,3
41023,12935,1
41023,12991,1
41023,13402,1
41023,13510,12
41023,13533,1
41023,13611,1
41023,13719,3
41023,13754,80
41023,13799,4
41023,13803,5
41023,13823,41
41023,13961,1
41023,14384,43
41023,14745,9
41023,14856,2
41023,14955,2
41023,15254,2
41023,15845,1
41023,15869,1
41023,16294,6
41023,16691,2
41023,17020,2
41023,17195,1
41023,17626,1
41023,17655,1
41023,17739,1
41023,17744,1
41023,18159,3
41023,18218,2
41023,19810,2
41023,19973,3
41023,28181,3
41023,28332,1
41023,40463,1
41023,43293,34
41023,44423,20
41023,46013,2
41023,50967,10
41023,58277,1
41023,66284,9
41023,67373,2
41023,77213,1
41023,228797,3
41023,268258,1
41023,512613,85
41023,512614,35
41023,512730,3
41023,512731,21
41023,514034,1
41023,514625,1
41023,517861,42
41023,519667,2
41023,520671,1
41023,522428,1
41023,523038,2
41023,523039,5
41023,523040,8
41023,523590,10
41023,523679,47
41023,523982,10
41023,524608,1
41023,524610,1
41023,536488,4
41023,556359,1
41023,567143,1
41023,508788865,11
41089,10005,1
41089,10106,6
41089,10212,11
41089,10406,2
41089,10875,12
41089,11177,1
41089,13240,6
41089,13830,1
41089,14002,2
41089,15699,29
41089,16340,3
41089,18745,2
41089,18876,12
41089,20280,54
41089,20755,12
41089,20922,2
41089,24319,4
41089,25067,4
41089,27067,1
41089,29979,14
41089,31634,4
41089,31941,5
41089,33048,1
41089,33177,6
41089,35250,11
41089,36779,15
41089,37829,4
41089,37871,3
41089,38374,10
41089,43873,11
41089,44656,3
41089,44856,10
41089,46034,5
41089,48716,3
41089,52783,7
41089,54421,7
41089,54638,7
41089,513691,5
41089,519926,7
41089,523317,2
41097,10010,39
41097,10091,3
41097,10145,19
41097,10147,11
41097,10173,4
41097,10228,2
41097,10244,5
41097,10263,1
41097,10361,14
41097,10417,20
41097,10590,1
41097,10609,1
41097,10780,1
41097,10783,2
41097,10992,4
41097,11018,2
41097,11118,4
41097,11191,6
41097,11252,1
41097,11303,1
41097,11472,1
41097,11677,1
41097,11697,7
41097,12275,12
41097,12384,4
41097,12427,42
41097,13726,2
41097,14030,3
41097,16904,1
41097,17059,1
41097,17544,1
41097,17774,1
41097,17775,7
41097,17880,1
41097,17990,1
41097,18900,1
41097,18936,1
41097,19658,1
41097,19787,3
41097,19830,1
41097,19911,6
41097,20240,1
41097,20799,3
41097,21299,2
41097,21361,2
41097,22253,4
41097,22557,5
41097,23247,4
41097,23349,4
41097,23550,12
41097,23665,6
41097,23919,3
41097,24308,3
41097,24568,1
41097,24605,1
41097,24840,5
41097,25027,3
41097,25136,4
41097,25209,6
41097,25286,1
41097,25438,1
41097,25572,2
41097,25575,2
41097,25854,1
41097,26416,1
41097,26528,6
41097,27023,1
41097,27355,4
41097,27796,3
41097,28011,1
41097,28188,5
41097,29319,1
41097,29514,1
41097,29702,3
41097,29753,7
41097,29815,3
41097,29955,9
41097,30512,2
41097,30895,3
41097,31105,7
41097,31563,8
41097,32223,5
41097,32237,5
41097,32737,4
41097,33303,5
41097,33406,4
41097,34051,2
41097,34407,2
41097,34655,7
41097,35294,1
41097,40811,10
41097,40841,2
41097,95241,2
41097,100103,1
41097,111903,1
41097,112292,4
41097,129687,2
41097,514670,2
41097,515971,4
41097,517078,3
41097,517079,4
41097,517819,1
41097,518731,2
41097,519387,1
41097,519392,1
41097,519415,1
41097,520764,5
41097,520792,1
41097,521115,1
41097,523564,42
41097,524366,6
41097,525844,4
41097,526032,6
41097,527690,6
41097,531014,4
41097,531898,14
41097,533895,2
41097,536444,6
41097,555383,2
41097,570458,1
41097,588414,1
41222,10038,2
41222,10241,3
41222,10283,5
41222,10325,5
41222,10580,1
41222,10957,3
41222,11579,4
41222,11630,24
41222,11664,1
41222,11677,6
41222,11826,14
41222,11887,1
41222,12041,8
41222,12798,3
41222,12984,1
41222,12990,5
41222,14411,7
41222,14683,6
41222,16870,8
41222,18687,7
41222,19572,6
41222,19756,1
41222,21190,1
41222,21426,1
41222,21902,1
41222,23399,5
41222,23890,3
41222,24035,1
41222,24208,2
41222,25839,8
41222,27211,1
41222,29119,2
41222,30134,1
41222,30398,9
41222,30710,1
41222,32763,1
41222,33865,1
41222,35825,1
41222,36832,2
41222,37503,1
41222,38360,1
41222,39513,1
41222,40800,1
41222,42624,3
41222,43668,3
41222,46718,1
41222,50736,1
41222,69404,1
41222,87956,2
41222,113085,3
41222,513795,8
41222,517234,4
41222,521377,1
41222,530850,2
41226,10511,2
41226,11131,1
41226,11231,3
41226,11896,1
41226,12402,2
41226,12589,44
41226,12806,5
41226,12819,45
41226,13228,21
41226,13510,1
41226,13799,10
41226,14125,3
41226,14157,2
41226,14804,2
41226,15277,2
41226,15500,7
41226,15567,9
41226,15646,1
41226,15926,84
41226,15982,1
41226,16049,9
41226,16181,53
41226,16222,39
41226,16298,2
41226,16907,1
41226,17099,1
41226,19874,4
41226,19906,1
41226,20178,1
41226,25783,1
41226,31451,44
41226,32102,1
41226,33053,1
41226,44225,3
41226,49856,11
41226,513411,17
41226,514345,3
41226,514753,2
41226,515718,3
41226,518540,3
41226,519840,1
41226,523540,1
41226,555235,1
41226,567143,3
41226,919942,3
41226,121521030,10
41233,10857,47
41233,11248,3
41233,11484,22
41233,11570,12
41233,12258,10
41233,12651,1
41233,12935,2
41233,13048,6
41233,13103,13
41233,13297,11
41233,14100,29
41233,14643,1
41233,14773,2
41233,14955,6
41233,15247,14
41233,15534,2
41233,15611,48
41233,15707,2
41233,15744,1
41233,15933,6
41233,16463,3
41233,16630,26
41233,16714,2
41233,16773,1
41233,16941,21
41233,17195,2
41233,17396,2
41233,17823,1
41233,19040,14
41233,19562,1
41233,20839,4
41233,26276,1
41233,26595,3
41233,29095,22
41233,32154,1
41233,40622,1
41233,43422,3
41233,48783,2
41233,49147,21
41233,50903,1
41233,58896,25
41233,65528,1
41233,73405,3
41233,77213,8
41233,77434,3
41233,101002,2
41233,512877,2
41233,513609,2
41233,514297,2
41233,514907,2
41233,520157,3
41233,520865,20
41233,522428,2
41233,523516,3
41233,523517,2
41233,523518,12
41233,524406,2
41233,533971,17
41233,533975,3
41233,555296,1
41233,555304,6
41233,556022,4
41233,556023,2
41233,121521030,1
41240,10031,8
41240,10106,4
41240,10212,6
41240,10406,37
41240,10875,14
41240,11177,2
41240,13830,2
41240,14049,1
41240,15699,32
41240,18745,3
41240,18876,17
41240,20280,21
41240,20755,3
41240,21780,4
41240,24319,15
41240,25296,1
41240,28654,3
41240,31250,2
41240,31878,7
41240,31941,3
41240,33177,5
41240,35250,2
41240,36421,6
41240,36779,1
41240,38374,2
41240,39281,1
41240,43873,2
41240,44656,4
41240,44856,1
41240,46034,1
41240,47400,6
41240,48716,11
41240,49244,5
41240,51397,11
41240,54638,2
41240,513691,10
41240,519926,6
41240,521028,2
41240,523317,7
41288,10074,1
41288,10091,15
41288,10109,3
41288,10138,2
41288,10184,12
41288,10202,4
41288,10217,2
41288,10388,1
41288,10442,1
41288,10712,4
41288,10875,1
41288,10916,11
41288,11116,32
41288,11720,1
41288,11772,6
41288,11791,1
41288,11833,1
41288,11854,2
41288,12058,2
41288,12210,6
41288,12257,2
41288,12281,1
41288,12395,2
41288,12560,1
41288,12563,1
41288,12628,7
41288,12796,1
41288,13131,1
41288,13161,1
41288,13337,1
41288,13872,8
41288,14782,1
41288,15198,3
41288,15777,1
41288,16857,1
41288,16906,4
41288,19968,1
41288,20296,1
41288,20580,8
41288,21301,1
41288,21464,1
41288,21561,13
41288,22818,1
41288,23680,5
41288,24613,1
41288,25204,3
41288,25746,1
41288,26153,6
