bodyId,bx,by,bz,count
24060,27,18,27,28
24060,26,18,27,3
24060,27,17,26,54
24060,27,16,26,24
24060,28,18,28,8
24060,29,18,28,4
24060,29,20,24,1
24060,32,21,23,3
24060,31,21,23,4
24060,32,23,26,23
24060,26,19,28,1
24060,32,22,26,2
24060,46,10,17,37
24060,41,10,16,28
24060,29,17,26,2
24060,32,18,24,23
24060,32,17,24,8
24060,37,15,21,24
24060,34,15,20,23
24060,30,24,25,4
24060,30,24,24,19
24060,31,27,24,8
24060,36,16,21,24
24060,36,13,19,39
24060,36,13,18,3
24060,29,23,25,7
24060,37,14,21,1
24060,28,17,28,7
24060,27,15,26,5
24060,36,14,19,55
24060,30,21,24,1
24060,37,16,23,2
24060,37,17,22,29
24060,33,19,24,30
24060,33,21,24,7
24060,29,24,24,1
24060,29,22,24,1
24060,39,12,18,12
24060,41,10,18,49
24060,33,22,26,2
24060,33,21,23,6
24060,33,23,27,8
24060,31,24,25,5
24060,32,17,23,1
24060,32,23,27,2
24060,33,17,23,1
24060,36,16,20,1
24060,38,11,18,35
24060,30,19,26,3
24060,30,20,26,11
24060,30,25,25,4
24060,31,21,26,4
24060,24,20,25,1
24060,25,20,25,1
24060,32,26,24,14
24060,32,26,25,1
24060,27,19,26,29
24060,27,18,25,1
24060,34,28,24,4
24060,31,19,23,2
24060,39,11,17,65
24060,36,15,19,1
24060,33,17,21,50
24060,35,15,20,15
24060,33,20,23,2
24060,26,17,27,2
24060,28,16,28,3
24060,27,17,28,2
24060,28,16,27,2
24060,39,11,18,15
24060,43,9,18,56
24060,38,11,17,1
24060,38,17,22,28
24060,38,13,19,19
24060,34,14,20,17
24060,23,19,25,13
24060,37,14,20,5
24060,35,13,20,24
24060,35,14,18,10
24060,23,18,25,7
24060,42,10,17,5
24060,42,9,18,23
24060,33,18,22,11
24060,36,15,21,18
24071,31,37,32,5
24071,26,29,29,1
24071,29,38,32,32
24071,30,39,32,82
24071,29,39,34,5
24071,29,39,33,36
24071,31,39,32,25
24071,30,40,33,67
24071,28,40,33,26
24071,29,40,34,26
24071,31,16,20,31
24071,32,15,18,203
24071,29,39,32,23
24071,31,37,31,16
24071,31,16,19,16
24071,32,15,19,86
24071,33,15,18,229
24071,33,14,18,110
24071,32,14,18,139
24071,30,38,31,45
24071,30,35,30,1
24071,30,40,34,2
24071,30,38,32,98
24071,31,38,32,43
24071,31,39,31,14
24071,30,37,32,26
24071,30,37,31,12
24071,30,39,31,36
24071,29,40,33,116
24071,30,39,34,10
24071,31,38,31,42
24071,28,40,34,15
24071,30,39,33,9
24071,28,41,33,1
24071,25,25,29,2
24071,31,36,30,1
24071,29,16,19,80
24071,31,15,19,227
24071,29,38,31,4
24071,31,40,32,1
24071,28,41,34,1
24071,28,39,33,9
24071,29,40,32,7
24071,31,38,30,4
24071,28,33,30,2
24071,31,15,18,118
24071,29,16,18,13
24071,32,15,17,16
24071,30,16,19,102
24071,30,36,30,3
24071,29,41,34,3
24071,30,41,33,1
24071,31,15,17,29
24071,31,37,30,3
24071,29,17,21,3
24071,33,16,18,59
24071,32,14,17,4
24071,30,16,20,166
24071,32,16,19,73
24071,31,17,20,39
24071,33,16,19,164
24071,33,15,19,95
24071,31,16,18,39
24071,26,30,30,1
24071,26,27,29,4
24071,26,26,29,1
24071,33,17,18,1
24071,34,14,18,102
24071,32,17,20,89
24071,27,31,30,6
24071,30,15,19,1
24071,32,16,20,3
24071,32,14,19,3
24071,34,15,18,1
24071,34,16,18,1
24071,31,15,20,2
24071,32,16,18,17
24071,25,24,29,19
24071,27,18,23,1
24118,20,30,39,53
24118,34,27,27,229
24118,21,30,41,50
24118,19,31,38,23
24118,25,27,34,80
24118,25,28,35,66
24118,21,31,41,68
24118,20,28,40,81
24118,24,26,36,42
24118,19,28,39,28
24118,35,27,28,37
24118,25,27,36,20
24118,20,27,40,58
24118,25,26,35,50
24118,21,27,39,32
24118,20,31,38,4
24118,18,29,39,20
24118,34,26,27,27
24118,35,27,26,70
24118,33,27,27,67
24118,22,33,41,34
24118,32,27,29,121
24118,21,28,39,56
24118,20,31,40,20
24118,18,30,39,7
24118,33,28,29,124
24118,26,27,34,49
24118,33,28,27,32
24118,33,28,28,113
24118,25,28,36,22
24118,18,30,38,25
24118,25,26,34,79
24118,19,28,40,30
24118,19,29,38,15
24118,21,31,40,22
24118,25,25,34,19
24118,34,26,28,46
24118,23,26,36,19
24118,23,27,36,1
24118,24,28,36,31
24118,22,30,39,24
24118,26,27,35,18
24118,25,28,34,49
24118,25,27,33,20
24118,25,25,35,2
24118,26,26,35,33
24118,20,30,40,13
24118,21,27,40,14
24118,21,32,41,58
24118,22,32,41,5
24118,20,29,40,27
24118,19,26,40,10
24118,20,26,40,17
24118,21,28,40,20
24118,21,27,41,2
24118,20,30,41,8
24118,22,34,41,35
24118,21,29,39,42
24118,21,30,39,25
24118,22,29,39,23
24118,22,28,39,13
24118,21,33,40,12
24118,22,34,40,2
24118,24,26,35,38
24118,24,25,35,7
24118,24,25,36,31
24118,20,32,41,4
24118,24,27,36,71
24118,20,29,39,90
24118,20,28,38,14
24118,21,29,38,24
24118,24,29,35,27
24118,18,28,39,16
24118,24,26,34,5
24118,22,28,38,9
24118,21,29,40,4
24118,26,26,34,15
24118,20,28,39,12
24118,20,29,41,9
24118,20,32,40,2
24118,19,30,39,25
24118,25,26,33,4
24118,21,33,41,1
24118,19,29,39,52
24118,18,29,38,9
24118,22,27,39,2
24118,24,27,34,6
24118,19,28,38,3
24118,21,32,40,6
24118,21,29,37,1
24118,19,31,39,10
24118,25,27,35,35
24118,21,30,40,9
24118,19,29,40,1
24118,19,30,38,12
24118,20,31,39,9
24118,25,29,35,34
24118,26,26,33,5
24118,26,27,33,11
24118,24,27,35,39
24118,21,30,38,4
24118,26,28,34,37
24118,23,28,35,1
24118,24,28,34,13
24118,32,27,28,175
24118,23,26,35,6
24118,24,28,35,37
24118,22,29,36,5
24118,22,29,37,6
24118,27,28,34,4
24118,20,29,38,3
24118,27,27,33,1
24118,27,27,34,8
24118,21,28,38,2
24118,23,28,36,33
24118,23,29,36,2
24118,24,29,36,24
24118,32,28,30,28
24118,19,27,40,2
24118,32,29,28,119
24118,32,28,28,115
24118,32,28,27,27
24118,34,27,28,81
24118,21,28,41,7
24118,33,27,29,54
24118,20,30,38,1
24118,24,30,35,5
24118,32,28,29,73
24118,33,27,28,15
24118,34,27,26,44
24118,34,27,29,2
24118,34,28,28,59
24118,32,27,30,54
24118,33,26,28,36
24118,29,25,33,4
24118,30,27,32,1
24118,29,24,33,1
24118,31,28,28,45
24118,34,26,26,17
24118,35,27,27,19
24118,28,26,32,5
24118,31,29,28,32
24118,34,28,27,3
24118,31,27,32,2
24136,46,13,26,11
24136,49,9,21,2
24136,44,11,15,41
24136,41,6,24,17
24136,47,12,15,20
24136,38,13,16,1
24136,44,7,20,18
24136,48,15,15,3
24136,56,9,17,1
24136,52,7,19,6
24136,47,12,14,11
24136,44,9,18,44
24136,37,14,19,40
24136,43,11,14,13
24136,49,8,18,2
24136,43,8,20,16
24136,58,12,17,99
24136,54,8,19,6
24136,47,10,20,18
24136,47,14,14,6
24136,42,8,27,7
24136,42,7,24,17
24136,38,14,20,83
24136,37,13,18,82
24136,59,13,18,442
24136,38,14,21,63
24136,48,13,16,14
24136,39,7,27,6
24136,46,8,20,6
24136,46,12,26,9
24136,46,12,25,2
24136,49,14,16,3
24136,39,6,24,8
24136,46,34,24,5
24136,51,8,24,9
24136,47,26,18,1
24136,44,8,19,7
24136,37,15,19,226
24136,46,8,21,6
24136,62,16,21,269
24136,51,7,20,18
24136,42,8,18,8
24136,48,10,19,6
24136,47,14,24,11
24136,36,18,21,11
24136,42,7,25,10
24136,45,30,22,11
24136,61,14,19,224
24136,47,9,20,10
24136,47,11,18,36
24136,37,6,23,6
24136,47,21,15,20
24136,46,9,20,41
24136,48,19,15,2
24136,45,8,22,8
24136,47,13,16,35
24136,54,9,18,2
24136,44,13,17,4
24136,47,10,19,23
24136,37,12,18,33
24136,44,33,22,7
24136,46,9,18,11
24136,47,11,19,33
24136,44,11,18,12
24136,50,8,18,1
24136,47,10,17,152
24136,47,10,16,2
24136,38,6,24,3
24136,45,29,19,4
24136,49,13,22,5
24136,48,18,15,4
24136,36,15,19,106
24136,45,7,22,11
24136,53,6,25,1
24136,38,11,17,138
24136,45,32,19,10
24136,34,14,20,155
24136,48,11,19,12
24136,38,12,18,33
24136,46,14,16,7
24136,52,6,24,1
24136,43,9,17,12
24136,39,16,22,78
24136,64,18,22,118
24136,47,12,23,9
24136,44,12,13,1
24136,52,9,17,4
24136,46,14,22,4
24136,40,9,18,11
24136,45,12,12,2
24136,48,10,17,69
24136,49,12,14,18
24136,51,7,19,9
24136,46,12,14,27
24136,37,15,21,68
24136,48,12,15,10
24136,33,15,20,121
24136,43,10,17,11
24136,42,10,17,1
24136,59,16,22,102
24136,40,6,24,2
24136,58,18,22,92
24136,43,11,17,14
24136,44,33,18,7
24136,61,14,20,54
24136,59,12,17,90
24136,44,7,23,10
24136,44,7,22,2
24136,39,11,16,14
24136,36,18,22,1
24136,43,7,23,14
24136,45,13,16,6
24136,44,11,14,19
24136,47,13,14,4
24136,45,13,14,5
24136,46,14,13,18
24136,46,13,13,27
24136,42,6,22,3
24136,36,8,22,7
24136,51,6,23,12
24136,43,7,20,6
24136,42,8,19,8
24136,43,33,20,17
24136,44,32,19,3
24136,59,16,21,126
24136,60,15,20,211
24136,58,13,20,116
24136,61,12,19,56
24136,42,7,21,8
24136,47,14,18,16
24136,48,14,16,8
24136,59,15,20,233
24136,33,19,22,131
24136,45,35,23,5
24136,44,13,15,11
24136,46,13,14,12
24136,45,12,13,23
24136,45,13,17,8
24136,44,9,19,7
24136,44,13,13,30
24136,42,9,17,5
24136,43,9,18,40
24136,51,9,18,98
24136,37,13,17,69
24136,43,12,16,24
24136,46,14,21,2
24136,46,14,20,27
24136,46,14,18,24
24136,47,12,18,12
24136,49,11,18,22
24136,46,12,18,45
24136,47,14,17,23
24136,49,14,17,13
24136,46,11,16,52
24136,46,13,15,17
24136,45,10,15,7
24136,49,11,15,11
24136,45,11,15,13
24136,49,14,14,10
24136,46,12,13,16
24136,45,13,13,9
24136,50,13,13,3
24136,51,13,12,7
24136,45,15,12,11
24136,51,14,12,6
24136,45,36,24,13
24136,46,35,25,2
24136,45,14,25,9
24136,46,12,24,10
24136,46,14,24,26
24136,46,13,23,21
24136,46,11,19,35
24136,41,10,17,19
24136,50,7,21,11
24136,52,7,18,3
24136,46,10,18,31
24136,45,9,18,12
24136,52,9,18,29
24136,50,9,18,86
24136,51,10,17,13
24136,51,9,17,16
24136,58,10,18,1
24136,46,11,18,28
24136,46,14,14,22
24136,46,13,17,12
24136,60,13,18,135
24136,49,12,22,10
24136,49,12,18,12
24136,49,13,17,11
24136,48,12,16,21
24136,57,14,22,111
24136,33,18,21,64
24136,44,31,19,23
24136,42,6,21,3
24136,58,12,18,169
24136,51,10,18,3
24136,46,10,23,1
24136,46,11,22,12
24136,49,10,18,36
24136,49,10,17,2
24136,51,11,17,8
24136,43,12,17,3
24136,47,13,17,44
24136,44,12,16,18
24136,45,18,12,6
24136,46,16,12,6
24136,47,12,17,59
24136,36,18,20,101
24136,62,12,19,44
24136,62,17,23,232
24136,33,18,22,85
24136,35,16,20,170
24136,46,9,19,4
24136,63,18,23,46
24136,63,20,22,255
24136,34,16,21,169
24136,35,14,21,12
24136,60,14,20,2
24136,61,13,20,76
24136,60,13,19,15
24136,46,12,16,8
24136,60,14,19,1
24136,43,6,21,7
24136,45,35,24,7
24136,58,13,19,8
24136,48,14,15,4
24136,47,13,21,5
24136,47,11,20,17
24136,44,8,20,20
24136,46,14,19,10
24136,47,11,16,21
24136,47,13,15,19
24136,58,17,22,21
24136,47,14,22,5
24136,58,16,22,1
24136,63,19,21,171
24136,61,13,19,203
24136,65,19,23,8
24136,62,17,21,126
24136,47,35,25,1
24136,46,28,23,5
24136,46,28,22,2
24136,46,29,22,4
24136,45,31,22,12
24136,46,29,21,1
24136,44,12,14,12
24136,45,11,14,7
24136,46,14,12,7
24136,45,17,12,7
24136,46,15,12,1
24136,62,17,20,123
24136,49,11,17,7
24136,48,12,18,3
24136,49,9,20,10
24136,58,14,20,164
24136,47,11,17,42
24136,44,16,13,6
24136,40,11,16,158
24136,59,13,19,52
24136,36,13,18,42
24136,44,32,20,5
24136,43,32,20,4
24136,44,7,19,2
24136,45,10,18,11
24136,41,9,18,7
24136,62,13,20,129
24136,38,15,21,70
24136,35,15,19,204
24136,58,13,18,3
24136,34,16,20,29
24136,45,14,23,13
24136,54,6,26,3
24136,55,6,25,2
24136,57,6,24,6
24136,49,11,22,18
24136,48,11,21,14
24136,49,11,21,1
24136,44,31,21,8
24136,44,32,21,18
24136,48,11,20,15
24136,44,32,18,5
24136,43,8,18,49
24136,44,8,18,2
24136,48,11,18,8
24136,45,33,17,4
24136,40,9,28,6
24136,41,9,28,10
24136,40,9,27,6
24136,40,8,27,5
24136,47,13,26,2
24136,46,11,25,3
24136,46,14,25,14
24136,41,7,24,21
24136,46,13,24,3
24136,46,12,23,11
24136,45,10,23,13
24136,46,8,22,10
24136,47,11,21,17
24136,43,8,19,63
24136,47,12,19,20
24136,44,12,18,12
24136,44,10,18,9
24136,47,14,15,10
24136,49,12,15,15
24136,44,12,15,6
24136,45,14,12,8
24136,56,5,25,5
24136,57,5,24,9
24136,46,13,18,3
24136,44,18,12,2
24136,46,13,19,5
24136,37,15,20,2
24136,33,16,21,135
24136,44,33,21,6
24136,48,11,17,11
24136,48,12,14,1
24136,46,13,16,3
24136,35,9,22,4
24136,35,18,23,94
24136,54,9,17,3
24136,46,8,19,5
24136,63,18,22,218
24136,34,11,22,6
24136,36,14,18,11
24136,37,12,17,28
24136,35,8,22,7
24136,45,7,21,7
24136,53,8,18,7
24136,62,16,20,76
24136,38,12,16,7
24136,41,11,15,2
24136,49,12,19,17
24136,43,12,14,8
24136,33,20,22,163
24136,62,14,19,127
24136,63,20,21,253
24136,61,16,21,132
24136,47,22,16,1
24136,47,22,15,3
24136,65,18,23,143
24136,47,12,21,13
24136,62,12,20,107
24136,60,16,20,239
24136,59,15,19,157
24136,59,14,19,169
24136,55,10,17,6
24136,54,6,25,7
24136,51,7,24,6
24136,48,10,20,11
24136,52,6,25,1
24136,50,7,22,8
24136,45,31,19,4
24136,43,32,19,10
24136,44,33,17,3
24136,46,10,20,22
24136,47,14,25,4
24136,49,12,21,33
24136,50,12,21,6
24136,49,11,19,6
24136,49,14,18,6
24136,50,10,18,5
24136,63,16,21,68
24136,34,14,21,2
24136,61,12,20,79
24136,59,11,18,2
24136,58,11,17,3
24136,49,11,23,19
24136,51,6,22,1
24136,52,6,22,5
24136,50,7,20,10
24136,50,7,19,1
24136,43,10,18,13
24136,46,11,17,2
24136,48,12,17,19
24136,46,12,27,3
24136,37,13,19,5
24136,43,7,26,3
24136,38,6,23,4
24136,49,8,20,10
24136,45,8,23,1
24136,49,14,19,10
24136,57,15,21,99
24136,47,12,20,13
24136,50,7,23,4
24136,48,14,14,5
24136,50,13,22,2
24136,48,16,15,2
24136,45,13,18,11
24136,43,11,16,5
24136,49,12,13,3
24136,43,7,24,2
24136,46,15,18,1
24136,46,11,15,9
24136,50,13,12,5
24136,49,9,17,4
24136,51,6,24,1
24136,44,13,12,1
24136,57,14,21,96
24136,48,12,20,7
24136,46,12,17,13
24136,63,17,21,22
24136,58,14,19,68
24136,41,8,18,3
24136,44,10,17,3
24136,40,10,28,3
24136,48,11,22,3
24136,39,8,27,7
24136,39,15,23,34
24136,37,18,22,1
24136,34,18,20,183
24136,60,16,22,33
24136,61,14,18,70
24136,58,15,21,1
24136,59,12,19,44
24136,39,11,17,93
24136,38,15,22,82
24136,46,13,21,12
24136,46,10,19,3
24136,47,12,16,12
24136,33,21,22,33
24136,60,17,22,223
24136,52,8,18,130
24136,35,18,20,68
24136,49,13,13,6
24136,42,11,15,9
24136,55,10,16,95
24136,46,14,17,10
24136,33,19,23,109
24136,45,32,22,11
24136,45,33,22,10
24136,57,11,17,22
24136,34,10,22,2
24136,35,16,21,2
24136,46,13,20,2
24136,46,12,15,9
24136,43,13,13,10
24136,51,9,19,3
24136,44,16,12,1
24136,45,31,21,6
24136,44,31,20,7
24136,35,17,20,197
24136,46,15,19,1
24136,51,9,24,1
24136,44,30,20,3
24136,61,16,20,198
24136,44,13,14,1
24136,45,30,19,4
24136,43,31,19,3
24136,43,33,19,2
24136,45,32,18,5
24136,48,9,17,1
24136,34,17,20,9
24136,36,7,22,1
24136,35,11,22,2
24136,44,9,20,5
24136,48,9,18,1
24136,37,18,21,83
24136,51,11,16,7
24136,37,15,22,2
24136,42,8,26,3
24136,39,16,23,136
24136,38,16,22,2
24136,34,17,21,34
24136,37,17,21,35
24136,58,14,21,101
24136,57,15,22,111
24136,33,14,20,1
24136,33,13,20,81
24136,37,14,20,1
24136,49,12,17,2
24136,33,20,23,8
24136,51,8,18,33
24136,56,15,22,157
24136,49,9,18,2
24136,40,10,18,1
24136,43,11,15,4
24136,38,11,16,1
24136,43,14,13,5
24136,45,13,15,1
24136,36,14,19,95
24136,42,9,18,36
24136,48,11,23,5
24136,45,33,18,3
24136,57,9,19,2
24136,47,13,22,1
24136,44,9,17,2
24136,49,15,13,3
24136,34,15,19,31
24136,60,12,19,5
24136,38,12,17,17
24136,40,16,23,1
24136,56,10,17,86
24136,36,17,21,3
24136,56,16,22,33
24136,53,9,17,1
24136,33,18,23,19
24136,61,15,20,7
24136,43,7,21,3
24136,60,17,21,101
24136,39,12,16,76
24136,48,10,18,3
24136,55,6,24,2
24136,36,13,19,2
24136,57,12,18,45
24136,45,14,24,6
24136,58,15,22,1
24136,57,15,23,94
24136,57,10,18,15
24136,33,18,20,2
24136,35,18,21,93
24136,32,17,21,106
24136,34,18,21,161
24136,45,10,20,1
24136,51,7,23,3
24136,45,12,14,4
24136,52,6,23,1
24136,43,12,15,1
24136,46,14,26,2
24136,40,11,15,1
24136,46,15,17,5
24136,46,15,16,1
24136,43,13,15,7
24136,46,15,13,3
24136,47,9,17,1
24136,42,10,18,34
24136,33,15,21,82
24136,37,14,18,77
24136,37,7,23,1
24136,35,8,23,1
24136,37,7,22,1
24136,34,9,22,1
24136,34,10,21,2
24136,40,9,19,3
24136,39,9,19,3
24136,44,13,16,2
24136,45,14,14,4
24136,44,12,17,4
24136,46,14,15,1
24136,49,14,13,1
24136,44,18,13,2
24136,44,31,22,1
24136,58,11,18,57
24136,46,34,23,4
24136,45,32,23,4
24136,46,11,26,1
24136,57,8,19,4
24136,56,8,19,3
24136,46,13,25,4
24136,44,14,12,2
24136,46,34,25,2
24136,45,33,23,1
24136,46,15,20,3
24136,43,13,14,1
24136,49,15,14,1
24136,62,18,24,74
24136,43,33,18,3
24136,45,29,22,1
24136,59,14,18,67
24136,32,20,22,97
24136,63,13,20,116
24136,35,16,19,83
24136,61,17,22,81
24136,36,16,19,9
24136,33,14,21,79
24136,36,17,20,213
24136,61,16,22,55
24136,58,16,20,48
24136,36,17,22,70
24136,36,16,20,48
24136,63,19,22,70
24136,37,16,19,43
24136,57,16,21,51
24136,33,17,21,126
24136,57,12,17,45
24136,39,15,22,60
24136,63,18,21,102
24136,32,20,23,83
24136,57,14,23,18
24136,59,17,22,35
24136,37,16,20,8
24136,59,12,18,55
24136,35,18,22,12
24136,61,17,23,7
24136,60,15,19,9
24136,59,16,20,10
24136,55,9,18,6
24136,58,14,22,29
24136,40,10,17,4
24136,35,14,20,30
24136,34,18,22,11
24136,47,9,18,5
24164,25,36,31,91
24164,25,35,30,33
24164,26,35,30,43
24164,24,38,32,75
24164,24,37,32,163
24164,24,36,33,8
24164,25,37,31,93
24164,29,15,21,72
24164,26,33,29,9
24164,23,37,32,13
24164,32,15,20,237
24164,31,13,18,80
24164,31,14,20,132
24164,23,36,33,4
24164,23,36,32,30
24164,30,15,21,48
24164,31,15,20,166
24164,31,14,19,181
24164,30,14,19,157
24164,30,14,18,113
24164,31,14,18,47
24164,32,13,18,144
24164,26,34,30,14
24164,30,15,20,213
24164,33,15,19,75
24164,26,34,29,6
24164,24,20,26,1
24164,26,37,31,21
24164,26,38,31,2
24164,25,36,30,104
24164,26,36,30,92
24164,24,36,32,21
24164,26,36,31,7
24164,24,37,33,11
24164,24,38,33,5
24164,26,37,30,42
24164,23,37,33,10
24164,25,37,32,29
24164,25,37,30,9
24164,25,38,32,16
24164,25,38,31,13
24164,25,35,31,1
24164,24,36,31,17
24164,24,37,31,31
24164,26,35,29,4
24164,29,14,20,35
24164,32,14,18,3
24164,32,14,20,134
24164,32,16,20,1
24164,24,36,30,1
24164,29,15,20,141
24164,26,36,29,12
24164,23,36,31,2
24164,32,13,19,149
24164,30,15,18,2
24164,32,13,20,55
24164,26,31,29,1
24164,25,36,32,2
24164,25,30,29,1
24164,24,24,28,22
24164,33,15,20,71
24164,31,13,19,39
24164,33,16,19,95
24164,30,16,20,3
24164,25,29,29,2
24164,29,16,20,1
24164,31,15,21,2
24164,29,16,21,39
24164,25,25,29,4
24164,26,30,29,15
24164,25,28,29,6
24164,28,16,22,1
24187,22,21,39,99
24187,23,21,39,48
24187,29,22,34,1
24187,36,27,28,75
24187,21,20,39,60
24187,37,27,28,48
24187,29,24,35,1
24187,21,21,39,86
24187,22,22,41,89
24187,34,27,27,65
24187,22,21,41,43
24187,21,24,41,10
24187,24,21,38,12
24187,33,28,28,278
24187,34,27,29,104
24187,23,22,41,18
24187,26,21,36,33
24187,26,21,37,46
24187,23,23,41,12
24187,34,28,27,169
24187,20,21,39,46
24187,27,21,33,1
24187,25,21,37,85
24187,34,26,27,41
24187,34,28,28,48
24187,26,20,36,70
24187,26,21,39,21
24187,29,23,35,1
24187,28,20,36,4
24187,27,20,37,63
24187,26,20,37,101
24187,35,27,28,60
24187,27,21,37,72
24187,26,20,33,1
24187,28,21,33,1
24187,28,22,36,18
24187,29,24,33,6
24187,26,20,35,31
24187,22,20,39,32
24187,22,21,40,52
24187,21,21,41,30
24187,21,21,40,29
24187,27,20,36,97
24187,22,23,41,13
24187,28,21,37,13
24187,22,22,39,50
24187,22,20,40,12
24187,26,21,35,28
24187,23,22,39,9
24187,20,20,39,28
24187,27,19,36,6
24187,23,21,40,1
24187,22,24,41,17
24187,21,22,41,58
24187,23,24,41,2
24187,24,20,38,6
24187,22,22,40,39
24187,23,21,38,2
24187,27,21,36,96
24187,21,22,40,15
24187,21,22,39,38
24187,26,20,38,48
24187,25,19,37,7
24187,23,20,38,8
24187,26,19,37,18
24187,26,19,36,61
24187,25,20,37,38
24187,27,21,35,64
24187,25,21,36,23
24187,26,21,38,52
24187,25,20,35,8
24187,27,21,38,2
24187,27,20,38,8
24187,26,22,36,3
24187,32,27,28,38
24187,26,22,38,2
24187,26,19,35,3
24187,27,20,35,22
24187,28,21,36,3
24187,28,21,35,2
24187,26,20,34,3
24187,33,28,27,128
24187,34,27,26,21
24187,33,27,28,14
24187,32,27,30,127
24187,32,28,28,124
24187,33,27,29,87
24187,32,27,29,74
24187,32,28,29,187
24187,27,22,36,3
24187,33,28,29,56
24187,35,27,26,145
24187,25,20,36,1
24187,33,26,28,94
24187,32,28,27,44
24187,37,27,27,46
24187,38,27,27,10
24187,34,27,28,82
24187,34,28,29,14
24187,31,28,29,24
24187,31,28,28,1
24187,33,29,27,1
24187,29,26,34,5
24187,21,23,41,1
24187,34,28,26,37
24187,32,28,30,6
24187,33,29,28,27
24208,28,35,36,39
24208,28,35,35,12
24208,28,34,37,75
24208,28,35,37,36
24208,27,34,37,7
24208,29,35,36,40
24208,29,33,36,26
24208,30,33,34,15
24208,34,18,19,90
24208,29,34,36,47
24208,28,34,36,24
24208,33,16,17,256
24208,30,34,36,41
24208,29,33,35,31
24208,29,34,35,58
24208,30,34,35,71
24208,27,26,31,1
24208,34,17,17,110
24208,31,33,35,5
24208,33,18,18,160
24208,32,16,17,110
24208,34,16,17,129
24208,30,32,34,5
24208,26,24,31,1
24208,30,33,35,67
24208,28,36,36,8
24208,29,35,37,5
24208,28,36,37,11
24208,27,35,36,38
24208,27,34,36,9
24208,29,32,35,8
24208,28,34,35,7
24208,30,34,34,10
24208,29,35,35,26
24208,28,34,38,3
24208,27,35,37,22
24208,32,17,18,181
24208,30,35,36,10
24208,27,36,37,2
24208,27,35,38,2
24208,30,35,35,2
24208,30,33,36,2
24208,28,30,33,1
24208,29,34,37,7
24208,34,17,16,1
24208,30,18,19,91
24208,31,17,18,53
24208,32,18,18,16
24208,30,17,18,70
24208,30,17,20,5
24208,31,17,20,36
24208,32,17,17,73
24208,31,17,17,30
24208,31,16,17,93
24208,34,16,16,7
24208,33,16,16,34
24208,29,31,34,2
24208,29,31,33,4
24208,32,18,17,2
24208,33,17,17,133
24208,31,18,20,36
24208,31,18,19,69
24208,34,18,18,60
24208,30,18,18,95
24208,27,36,36,1
24208,32,18,19,243
24208,30,17,19,43
24208,35,16,16,6
24208,29,34,34,1
24208,33,17,18,3
24208,31,17,19,137
24208,28,18,21,5
24208,35,16,17,10
24208,33,18,19,79
24208,28,28,32,1
24208,27,27,32,1
24208,30,18,20,4
24208,28,29,33,1
24208,27,25,31,5
24208,30,17,17,23
24208,33,16,18,1
24208,32,17,19,23
24208,26,23,31,8
24208,25,22,30,19
24211,23,28,35,120
24211,24,29,34,44
24211,34,15,17,266
24211,25,28,33,36
24211,25,27,33,41
24211,33,15,17,192
24211,31,17,19,64
24211,24,27,35,57
24211,25,28,34,60
24211,25,23,29,1
24211,25,27,34,55
24211,24,27,34,41
24211,32,17,19,40
24211,25,26,34,24
24211,23,29,36,35
24211,23,29,35,42
24211,26,28,34,10
24211,26,29,34,7
24211,24,30,34,2
24211,22,28,36,9
24211,22,27,35,20
24211,22,29,35,6
24211,24,29,35,62
24211,32,16,18,186
24211,32,16,17,62
24211,33,16,17,275
24211,26,26,33,28
24211,24,28,34,41
24211,25,29,33,31
24211,23,28,34,9
24211,24,28,35,31
24211,23,27,36,19
24211,25,29,34,61
24211,23,26,36,23
24211,24,26,36,6
24211,24,29,36,28
24211,23,27,35,59
24211,22,28,35,1
24211,23,26,35,14
24211,25,26,33,15
24211,23,30,35,52
24211,24,26,34,20
24211,24,30,35,7
24211,26,26,32,3
24211,23,28,36,39
24211,29,17,21,3
24211,24,29,33,8
24211,26,27,33,35
24211,24,27,36,10
24211,26,28,33,22
24211,25,29,35,8
24211,26,26,34,5
24211,32,18,19,261
24211,24,28,36,25
24211,31,17,20,29
24211,33,17,18,209
24211,31,16,18,19
24211,24,28,33,5
24211,25,20,25,2
24211,24,27,33,5
24211,33,18,18,31
24211,26,19,24,2
24211,24,26,35,9
24211,30,17,21,2
24211,25,25,34,2
24211,34,15,16,10
24211,32,15,17,12
24211,33,15,16,18
24211,22,26,35,7
24211,34,16,17,430
24211,30,17,20,8
24211,34,17,17,19
24211,26,19,23,1
24211,33,17,19,103
24211,22,27,36,6
24211,25,29,36,1
24211,24,25,34,2
24211,25,23,30,1
24211,34,17,19,72
24211,34,17,18,8
24211,32,17,17,10
24211,31,18,19,55
24211,32,17,18,6
24211,31,16,19,15
24211,23,30,36,1
24211,26,24,31,1
24211,26,25,32,1
24211,32,18,20,5
24211,32,16,19,10
24211,33,18,19,9
24211,34,18,18,29
24211,33,16,16,4
24211,35,16,17,5
24211,34,16,18,6
24264,67,25,35,44
24264,62,14,16,93
24264,64,17,17,247
24264,67,15,17,36
24264,68,22,34,20
24264,63,16,17,52
24264,62,16,16,172
24264,67,25,36,14
24264,62,17,16,79
24264,64,16,16,162
24264,67,14,17,12
24264,68,22,36,9
24264,69,22,34,3
24264,68,29,34,4
24264,68,23,35,28
24264,66,30,34,8
